Training on cuda
/home/aditya/bude_vla/src/bude_vla/models/text_encoder.py:127: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  self.transformer = nn.TransformerEncoder(layer, num_layers=depth)
/home/aditya/bude_vla/src/bude_vla/models/action_head.py:80: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  self.temporal = nn.TransformerEncoder(
Model parameters: 19,296,344
  vision: 3,906,880
  text: 3,290,624
  proprio: 1,804
  soft_prompts: 49,152
  backbone: 6,318,080
  action_head: 5,729,804
  total: 19,296,344
  loaded 135483 frames from /home/aditya/bude_vla/data/pick_v7
  total frames: 135483, batches/epoch: 4233, history_frames: 1
  action_norm lo=[-0.4911216  -0.76121104 -1.2978902 ]  hi=[0.21848157 0.8869459  0.99108195]
step  29300 | loss 11212.905364 | lr 1.12e-04 | 15.3 steps/s | epoch 6
step  29400 | loss 2689.908148 | lr 1.11e-04 | 15.3 steps/s | epoch 6
step  29500 | loss 2913.303493 | lr 1.10e-04 | 15.3 steps/s | epoch 6
step  29600 | loss 1755.517216 | lr 1.09e-04 | 15.3 steps/s | epoch 6
step  29700 | loss 1409.614048 | lr 1.08e-04 | 15.3 steps/s | epoch 7
step  29800 | loss 408.988763 | lr 1.07e-04 | 15.3 steps/s | epoch 7
step  29900 | loss 2239.849422 | lr 1.06e-04 | 15.3 steps/s | epoch 7
step  30000 | loss 2291.080834 | lr 1.06e-04 | 15.3 steps/s | epoch 7
  saved checkpoint: /home/aditya/bude_vla/checkpoints/pick_v7/pick_v7_step_030000.pt
step  30100 | loss 3716.962800 | lr 1.05e-04 | 15.3 steps/s | epoch 7
step  30200 | loss 6913.785401 | lr 1.04e-04 | 15.3 steps/s | epoch 7
step  30300 | loss 1656.923323 | lr 1.03e-04 | 15.3 steps/s | epoch 7
step  30400 | loss 1.604185 | lr 1.02e-04 | 15.3 steps/s | epoch 7
step  30500 | loss 1759.798274 | lr 1.01e-04 | 15.3 steps/s | epoch 7
step  30600 | loss 705.151006 | lr 1.00e-04 | 15.3 steps/s | epoch 7
step  30700 | loss 780.719160 | lr 9.94e-05 | 15.3 steps/s | epoch 7
step  30800 | loss 3755.629603 | lr 9.86e-05 | 15.3 steps/s | epoch 7
step  30900 | loss 16297.197220 | lr 9.77e-05 | 15.3 steps/s | epoch 7
step  31000 | loss 3144.400163 | lr 9.68e-05 | 15.3 steps/s | epoch 7
step  31100 | loss 16213.508984 | lr 9.60e-05 | 15.3 steps/s | epoch 7
step  31200 | loss 738.059076 | lr 9.51e-05 | 15.3 steps/s | epoch 7
step  31300 | loss 4866.888432 | lr 9.42e-05 | 15.3 steps/s | epoch 7
step  31400 | loss 3080.598678 | lr 9.34e-05 | 15.3 steps/s | epoch 7
step  31500 | loss 4785.575654 | lr 9.25e-05 | 15.3 steps/s | epoch 7
step  31600 | loss 1881.939299 | lr 9.17e-05 | 15.3 steps/s | epoch 7
step  31700 | loss 1458.278325 | lr 9.08e-05 | 15.3 steps/s | epoch 7
step  31800 | loss 952.830692 | lr 9.00e-05 | 15.3 steps/s | epoch 7
step  31900 | loss 337.592258 | lr 8.91e-05 | 15.3 steps/s | epoch 7
step  32000 | loss 962.152827 | lr 8.83e-05 | 15.3 steps/s | epoch 7
step  32100 | loss 197.561375 | lr 8.74e-05 | 15.3 steps/s | epoch 7
step  32200 | loss 1527.968151 | lr 8.66e-05 | 15.2 steps/s | epoch 7
step  32300 | loss 2445.884420 | lr 8.58e-05 | 15.2 steps/s | epoch 7
step  32400 | loss 3566.647094 | lr 8.49e-05 | 15.2 steps/s | epoch 7
step  32500 | loss 671.956343 | lr 8.41e-05 | 15.2 steps/s | epoch 7
step  32600 | loss 1190.565121 | lr 8.33e-05 | 15.2 steps/s | epoch 7
step  32700 | loss 2606.086202 | lr 8.24e-05 | 15.2 steps/s | epoch 7
step  32800 | loss 481.358642 | lr 8.16e-05 | 15.2 steps/s | epoch 7
step  32900 | loss 2231.633123 | lr 8.08e-05 | 15.2 steps/s | epoch 7
step  33000 | loss 554.577688 | lr 8.00e-05 | 15.2 steps/s | epoch 7
step  33100 | loss 1335.392461 | lr 7.91e-05 | 15.2 steps/s | epoch 7
step  33200 | loss 4168.993822 | lr 7.83e-05 | 15.2 steps/s | epoch 7
step  33300 | loss 2498.532871 | lr 7.75e-05 | 15.2 steps/s | epoch 7
step  33400 | loss 743.256290 | lr 7.67e-05 | 15.2 steps/s | epoch 7
step  33500 | loss 1603.492562 | lr 7.59e-05 | 15.2 steps/s | epoch 7
step  33600 | loss 1289.302914 | lr 7.51e-05 | 15.2 steps/s | epoch 7
step  33700 | loss 1557.667363 | lr 7.43e-05 | 15.2 steps/s | epoch 7
step  33800 | loss 1819.868512 | lr 7.35e-05 | 15.2 steps/s | epoch 7
step  33900 | loss 2257.531480 | lr 7.27e-05 | 15.2 steps/s | epoch 8
step  34000 | loss 1652.320051 | lr 7.19e-05 | 15.2 steps/s | epoch 8
step  34100 | loss 126.305231 | lr 7.11e-05 | 15.2 steps/s | epoch 8
step  34200 | loss 553.515132 | lr 7.04e-05 | 15.2 steps/s | epoch 8
step  34300 | loss 94.090727 | lr 6.96e-05 | 15.2 steps/s | epoch 8
step  34400 | loss 1612.445170 | lr 6.88e-05 | 15.2 steps/s | epoch 8
step  34500 | loss 490.884119 | lr 6.80e-05 | 15.2 steps/s | epoch 8
step  34600 | loss 585.502805 | lr 6.73e-05 | 15.2 steps/s | epoch 8
step  34700 | loss 1782.632984 | lr 6.65e-05 | 15.2 steps/s | epoch 8
step  34800 | loss 3104.811620 | lr 6.57e-05 | 15.2 steps/s | epoch 8
step  34900 | loss 645.891626 | lr 6.50e-05 | 15.2 steps/s | epoch 8
step  35000 | loss 267.941498 | lr 6.42e-05 | 15.2 steps/s | epoch 8
  saved checkpoint: /home/aditya/bude_vla/checkpoints/pick_v7/pick_v7_step_035000.pt
step  35100 | loss 1738.323931 | lr 6.35e-05 | 15.2 steps/s | epoch 8
step  35200 | loss 566.279742 | lr 6.27e-05 | 15.2 steps/s | epoch 8
step  35300 | loss 622.357944 | lr 6.20e-05 | 15.2 steps/s | epoch 8
step  35400 | loss 1623.915520 | lr 6.12e-05 | 15.2 steps/s | epoch 8
step  35500 | loss 4607.000779 | lr 6.05e-05 | 15.2 steps/s | epoch 8
step  35600 | loss 1605.137803 | lr 5.97e-05 | 15.2 steps/s | epoch 8
step  35700 | loss 5883.755727 | lr 5.90e-05 | 15.2 steps/s | epoch 8
step  35800 | loss 923.335374 | lr 5.83e-05 | 15.2 steps/s | epoch 8
step  35900 | loss 1887.996831 | lr 5.76e-05 | 15.2 steps/s | epoch 8
step  36000 | loss 3293.135673 | lr 5.68e-05 | 15.2 steps/s | epoch 8
step  36100 | loss 864.067394 | lr 5.61e-05 | 15.2 steps/s | epoch 8
step  36200 | loss 3397.418996 | lr 5.54e-05 | 15.2 steps/s | epoch 8
step  36300 | loss 458.410637 | lr 5.47e-05 | 15.2 steps/s | epoch 8
step  36400 | loss 42.863227 | lr 5.40e-05 | 15.2 steps/s | epoch 8
step  36500 | loss 4600.300138 | lr 5.33e-05 | 15.1 steps/s | epoch 8
step  36600 | loss 694.881911 | lr 5.26e-05 | 15.1 steps/s | epoch 8
step  36700 | loss 626.352924 | lr 5.19e-05 | 15.1 steps/s | epoch 8
step  36800 | loss 3366.456848 | lr 5.12e-05 | 15.1 steps/s | epoch 8
step  36900 | loss 1362.271410 | lr 5.05e-05 | 15.1 steps/s | epoch 8
step  37000 | loss 4064.643881 | lr 4.98e-05 | 15.1 steps/s | epoch 8
step  37100 | loss 912.616652 | lr 4.92e-05 | 15.1 steps/s | epoch 8
step  37200 | loss 623.424025 | lr 4.85e-05 | 15.1 steps/s | epoch 8
step  37300 | loss 1790.351578 | lr 4.78e-05 | 15.1 steps/s | epoch 8
step  37400 | loss 1358.084949 | lr 4.72e-05 | 15.1 steps/s | epoch 8
step  37500 | loss 2464.383213 | lr 4.65e-05 | 15.1 steps/s | epoch 8
step  37600 | loss 2078.021752 | lr 4.58e-05 | 15.1 steps/s | epoch 8
step  37700 | loss 1406.184296 | lr 4.52e-05 | 15.1 steps/s | epoch 8
step  37800 | loss 1493.173825 | lr 4.45e-05 | 15.1 steps/s | epoch 8
step  37900 | loss 474.074795 | lr 4.39e-05 | 15.1 steps/s | epoch 8
step  38000 | loss 1627.099929 | lr 4.32e-05 | 15.1 steps/s | epoch 8
step  38100 | loss 3767.619745 | lr 4.26e-05 | 15.1 steps/s | epoch 9
step  38200 | loss 1123.965251 | lr 4.20e-05 | 15.1 steps/s | epoch 9
step  38300 | loss 3362.821382 | lr 4.14e-05 | 15.1 steps/s | epoch 9
step  38400 | loss 166.271418 | lr 4.07e-05 | 15.1 steps/s | epoch 9
step  38500 | loss 1518.781668 | lr 4.01e-05 | 15.1 steps/s | epoch 9
step  38600 | loss 793.719384 | lr 3.95e-05 | 15.1 steps/s | epoch 9
step  38700 | loss 2298.570048 | lr 3.89e-05 | 15.1 steps/s | epoch 9
step  38800 | loss 3179.826311 | lr 3.83e-05 | 15.1 steps/s | epoch 9
step  38900 | loss 1996.396239 | lr 3.77e-05 | 15.1 steps/s | epoch 9
step  39000 | loss 4545.217976 | lr 3.71e-05 | 15.1 steps/s | epoch 9
step  39100 | loss 1998.860470 | lr 3.65e-05 | 15.1 steps/s | epoch 9
step  39200 | loss 1094.150589 | lr 3.59e-05 | 15.1 steps/s | epoch 9
step  39300 | loss 2683.513330 | lr 3.53e-05 | 15.1 steps/s | epoch 9
step  39400 | loss 536.798202 | lr 3.47e-05 | 15.1 steps/s | epoch 9
step  39500 | loss 1868.204155 | lr 3.42e-05 | 15.1 steps/s | epoch 9
step  39600 | loss 1612.756034 | lr 3.36e-05 | 15.1 steps/s | epoch 9
step  39700 | loss 2779.091528 | lr 3.30e-05 | 15.1 steps/s | epoch 9
step  39800 | loss 2845.601268 | lr 3.25e-05 | 15.1 steps/s | epoch 9
step  39900 | loss 1497.419679 | lr 3.19e-05 | 15.1 steps/s | epoch 9
step  40000 | loss 399.025723 | lr 3.14e-05 | 15.1 steps/s | epoch 9
  saved checkpoint: /home/aditya/bude_vla/checkpoints/pick_v7/pick_v7_step_040000.pt
step  40100 | loss 3702.452706 | lr 3.08e-05 | 15.1 steps/s | epoch 9
step  40200 | loss 725.270551 | lr 3.03e-05 | 15.1 steps/s | epoch 9
step  40300 | loss 1136.717943 | lr 2.97e-05 | 15.1 steps/s | epoch 9
step  40400 | loss 484.763841 | lr 2.92e-05 | 15.1 steps/s | epoch 9
step  40500 | loss 1068.089286 | lr 2.87e-05 | 15.1 steps/s | epoch 9
step  40600 | loss 1621.307077 | lr 2.82e-05 | 15.1 steps/s | epoch 9
step  40700 | loss 1126.203428 | lr 2.76e-05 | 15.1 steps/s | epoch 9
step  40800 | loss 3360.919319 | lr 2.71e-05 | 15.1 steps/s | epoch 9
step  40900 | loss 2176.489868 | lr 2.66e-05 | 15.1 steps/s | epoch 9
step  41000 | loss 2034.188289 | lr 2.61e-05 | 15.1 steps/s | epoch 9
step  41100 | loss 551.345678 | lr 2.56e-05 | 15.1 steps/s | epoch 9
step  41200 | loss 1469.562336 | lr 2.51e-05 | 15.1 steps/s | epoch 9
step  41300 | loss 486.244995 | lr 2.46e-05 | 15.1 steps/s | epoch 9
step  41400 | loss 1485.485886 | lr 2.42e-05 | 15.1 steps/s | epoch 9
step  41500 | loss 919.287914 | lr 2.37e-05 | 15.1 steps/s | epoch 9
step  41600 | loss 1700.231172 | lr 2.32e-05 | 15.1 steps/s | epoch 9
step  41700 | loss 293.766347 | lr 2.27e-05 | 15.1 steps/s | epoch 9
step  41800 | loss 1770.500303 | lr 2.23e-05 | 15.1 steps/s | epoch 9
step  41900 | loss 0.282704 | lr 2.18e-05 | 15.1 steps/s | epoch 9
step  42000 | loss 585.957369 | lr 2.14e-05 | 15.0 steps/s | epoch 9
step  42100 | loss 1682.503341 | lr 2.09e-05 | 15.0 steps/s | epoch 9
step  42200 | loss 2677.240817 | lr 2.05e-05 | 15.0 steps/s | epoch 9
step  42300 | loss 2312.556469 | lr 2.00e-05 | 15.0 steps/s | epoch 9
step  42400 | loss 3921.376452 | lr 1.96e-05 | 15.0 steps/s | epoch 10
step  42500 | loss 740.922307 | lr 1.92e-05 | 15.0 steps/s | epoch 10
step  42600 | loss 1093.305405 | lr 1.88e-05 | 15.0 steps/s | epoch 10
step  42700 | loss 3880.348434 | lr 1.83e-05 | 15.0 steps/s | epoch 10
step  42800 | loss 2940.492363 | lr 1.79e-05 | 15.0 steps/s | epoch 10
step  42900 | loss 309.100221 | lr 1.75e-05 | 15.0 steps/s | epoch 10
step  43000 | loss 1879.781735 | lr 1.71e-05 | 15.0 steps/s | epoch 10
step  43100 | loss 3657.254212 | lr 1.67e-05 | 15.0 steps/s | epoch 10
step  43200 | loss 704.761248 | lr 1.63e-05 | 15.0 steps/s | epoch 10
step  43300 | loss 1657.980028 | lr 1.60e-05 | 15.0 steps/s | epoch 10
step  43400 | loss 152.772351 | lr 1.56e-05 | 15.0 steps/s | epoch 10
step  43500 | loss 4294.582066 | lr 1.52e-05 | 15.0 steps/s | epoch 10
step  43600 | loss 714.216944 | lr 1.48e-05 | 15.0 steps/s | epoch 10
step  43700 | loss 1145.313561 | lr 1.45e-05 | 15.0 steps/s | epoch 10
step  43800 | loss 803.399714 | lr 1.41e-05 | 15.0 steps/s | epoch 10
step  43900 | loss 253.417988 | lr 1.38e-05 | 15.0 steps/s | epoch 10
step  44000 | loss 1318.500383 | lr 1.34e-05 | 15.0 steps/s | epoch 10
step  44100 | loss 4637.093498 | lr 1.31e-05 | 15.0 steps/s | epoch 10
step  44200 | loss 2894.901844 | lr 1.28e-05 | 15.0 steps/s | epoch 10
step  44300 | loss 1373.084779 | lr 1.24e-05 | 15.0 steps/s | epoch 10
step  44400 | loss 3568.089639 | lr 1.21e-05 | 15.0 steps/s | epoch 10
step  44500 | loss 1120.165211 | lr 1.18e-05 | 15.0 steps/s | epoch 10
step  44600 | loss 2960.397260 | lr 1.15e-05 | 15.0 steps/s | epoch 10
step  44700 | loss 3306.161034 | lr 1.12e-05 | 15.0 steps/s | epoch 10
step  44800 | loss 258.042537 | lr 1.09e-05 | 15.0 steps/s | epoch 10
step  44900 | loss 1927.574327 | lr 1.06e-05 | 15.0 steps/s | epoch 10
step  45000 | loss 3056.632444 | lr 1.03e-05 | 15.0 steps/s | epoch 10
  saved checkpoint: /home/aditya/bude_vla/checkpoints/pick_v7/pick_v7_step_045000.pt
step  45100 | loss 2261.252247 | lr 9.98e-06 | 15.0 steps/s | epoch 10
step  45200 | loss 3596.275784 | lr 9.70e-06 | 15.0 steps/s | epoch 10
step  45300 | loss 1653.303181 | lr 9.43e-06 | 15.0 steps/s | epoch 10
step  45400 | loss 1148.113931 | lr 9.16e-06 | 15.0 steps/s | epoch 10
step  45500 | loss 4799.223622 | lr 8.90e-06 | 15.0 steps/s | epoch 10
step  45600 | loss 1986.912725 | lr 8.64e-06 | 15.0 steps/s | epoch 10
step  45700 | loss 1824.163884 | lr 8.39e-06 | 15.0 steps/s | epoch 10
step  45800 | loss 661.762304 | lr 8.14e-06 | 15.0 steps/s | epoch 10
step  45900 | loss 1193.411711 | lr 7.90e-06 | 15.0 steps/s | epoch 10
step  46000 | loss 3978.590057 | lr 7.67e-06 | 15.0 steps/s | epoch 10
step  46100 | loss 3055.189868 | lr 7.44e-06 | 15.0 steps/s | epoch 10
step  46200 | loss 2347.269899 | lr 7.21e-06 | 15.0 steps/s | epoch 10
step  46300 | loss 1967.217190 | lr 6.99e-06 | 15.0 steps/s | epoch 10
step  46400 | loss 1735.229358 | lr 6.78e-06 | 15.0 steps/s | epoch 10
step  46500 | loss 3.858840 | lr 6.58e-06 | 15.0 steps/s | epoch 10
step  46600 | loss 1357.692433 | lr 6.38e-06 | 15.0 steps/s | epoch 11
step  46700 | loss 2624.087882 | lr 6.18e-06 | 15.0 steps/s | epoch 11
step  46800 | loss 788.829580 | lr 5.99e-06 | 15.0 steps/s | epoch 11
step  46900 | loss 463.910085 | lr 5.81e-06 | 15.0 steps/s | epoch 11
step  47000 | loss 2959.258472 | lr 5.63e-06 | 15.0 steps/s | epoch 11
step  47100 | loss 1841.764800 | lr 5.46e-06 | 15.0 steps/s | epoch 11
step  47200 | loss 1175.914054 | lr 5.29e-06 | 15.0 steps/s | epoch 11
step  47300 | loss 2853.330699 | lr 5.13e-06 | 15.0 steps/s | epoch 11
step  47400 | loss 2055.574252 | lr 4.98e-06 | 15.0 steps/s | epoch 11
step  47500 | loss 3762.877643 | lr 4.83e-06 | 15.0 steps/s | epoch 11
step  47600 | loss 143.906505 | lr 4.69e-06 | 15.0 steps/s | epoch 11
step  47700 | loss 582.690768 | lr 4.55e-06 | 15.0 steps/s | epoch 11
step  47800 | loss 827.936481 | lr 4.42e-06 | 15.0 steps/s | epoch 11
step  47900 | loss 2256.401234 | lr 4.29e-06 | 15.0 steps/s | epoch 11
step  48000 | loss 3388.677086 | lr 4.17e-06 | 15.0 steps/s | epoch 11
step  48100 | loss 324.385688 | lr 4.06e-06 | 15.0 steps/s | epoch 11
step  48200 | loss 1562.793033 | lr 3.95e-06 | 15.0 steps/s | epoch 11
step  48300 | loss 2257.426566 | lr 3.85e-06 | 15.0 steps/s | epoch 11
step  48400 | loss 1310.179951 | lr 3.75e-06 | 15.0 steps/s | epoch 11
step  48500 | loss 2476.287878 | lr 3.66e-06 | 15.0 steps/s | epoch 11
step  48600 | loss 3314.688882 | lr 3.57e-06 | 15.0 steps/s | epoch 11
step  48700 | loss 2106.143637 | lr 3.50e-06 | 15.0 steps/s | epoch 11
step  48800 | loss 2408.756993 | lr 3.42e-06 | 15.0 steps/s | epoch 11
step  48900 | loss 4783.440420 | lr 3.35e-06 | 15.0 steps/s | epoch 11
step  49000 | loss 875.886952 | lr 3.29e-06 | 14.9 steps/s | epoch 11
step  49100 | loss 229.185207 | lr 3.24e-06 | 14.9 steps/s | epoch 11
step  49200 | loss 791.819812 | lr 3.19e-06 | 14.9 steps/s | epoch 11
step  49300 | loss 447.662672 | lr 3.14e-06 | 14.9 steps/s | epoch 11
step  49400 | loss 1154.121211 | lr 3.11e-06 | 14.9 steps/s | epoch 11
step  49500 | loss 2926.022583 | lr 3.07e-06 | 14.9 steps/s | epoch 11
step  49600 | loss 1219.391674 | lr 3.05e-06 | 14.9 steps/s | epoch 11
step  49700 | loss 2370.541992 | lr 3.03e-06 | 14.9 steps/s | epoch 11
step  49800 | loss 1943.924591 | lr 3.01e-06 | 14.9 steps/s | epoch 11
step  49900 | loss 395.894901 | lr 3.00e-06 | 14.9 steps/s | epoch 11
step  50000 | loss 3484.612399 | lr 3.00e-06 | 14.9 steps/s | epoch 11
  saved checkpoint: /home/aditya/bude_vla/checkpoints/pick_v7/pick_v7_step_050000.pt
Training done in 3347s. Final checkpoint: /home/aditya/bude_vla/checkpoints/pick_v7/pick_v7_final.pt
